what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1355275644273
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1355275651715
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1355275652892
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1355275656297
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1355275657598
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275658811
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1355275699021
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275699106
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1355275716270
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1355275723747
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1355275725217
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1355275725434
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1355275730284
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275786975
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.navigate.openResource,1355275788200
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275788291
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.rename.element,1355275789147
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1355275793384
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275798966
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355276019036
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355276019040
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355276019085
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355276037011
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355276037197
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355276037222
