what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273055611
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273097764
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1355273108413
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355273121099
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355273121305
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355273121355
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273128554
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273133116
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273143476
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273150265
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355273150451
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355273150601
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1355273357101
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273361976
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273512827
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355273522980
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273526093
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273528811
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273535563
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273601635
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1355273603407
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1355273605202
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355273605220
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1355273607050
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273621895
