what,kind,bundleId,bundleVersion,description,time
started,bundle,ch.ethz.iks.slp,1.1.0.v20081224-1728,ch.ethz.iks.slp,1355273701502
started,bundle,org.eclipse.ecf.provider.jslp,2.1.0.v20081224-1728,org.eclipse.ecf.provider.jslp,1355273701502
started,bundle,ch.ethz.iks.r_osgi.remote,1.0.0.RC2_v20081224-1728,ch.ethz.iks.r_osgi.remote,1355273701511
started,bundle,org.eclipse.ecf.provider.r_osgi,2.0.100.v20081224-1728,org.eclipse.ecf.provider.r_osgi,1355273701511
started,bundle,org.eclipse.ecf.identity,2.0.0.v20080611-1715,org.eclipse.ecf.identity,1355273701512
started,bundle,org.eclipse.ecf.storage,1.0.0.v20081224-1728,org.eclipse.ecf.storage,1355273701520
started,bundle,org.eclipse.ecf.provider,1.3.0.v20081224-1728,org.eclipse.ecf.provider,1355273701521
started,bundle,org.eclipse.ecf.sharedobject,1.3.100.v20081224-1728,org.eclipse.ecf.sharedobject,1355273701523
started,bundle,org.eclipse.ecf.presence.collab.ui,1.2.0.v20081224-1728,org.eclipse.ecf.presence.collab.ui,1355273701528
started,bundle,org.eclipse.ecf,2.0.0.v20080611-1715,org.eclipse.ecf,1355273701530
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1355273703259
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273736103
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273736525
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355273765253
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1355273806896
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273818074
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273818457
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273826165
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273847427
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1355273850229
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1355273856406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355273888659
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275192828
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355275195356
started,bundle,org.eclipse.wst.html.core,1.1.204.v200901141603,org.eclipse.wst.html.core,1355275198826
