what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355171142559
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355171142559
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355171142587
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355171148460
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355171175694
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355173907655
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355173907794
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355173910022
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355173910049
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355173912556
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355173941681
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355252815046
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355252815050
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355252815137
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355252817543
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1355252823159
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355252830005
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1355252836179
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355252837133
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355252856671
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1355252872733
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1355252873012
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1355252873451
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1355252874495
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1355252879946
